BookID,Title,Author,Downloads
25224,"The Happiness of Heaven
By a Father of the Society of Jesus","Boudreaux, F. J.",11
25225,古文觀止,"Wu, Dazhi, active 1678-1695",93
25226,負曝閒談,Quyuan,15
25227,Sur quelques applications des fonctions elliptiques,"Hermite, Charles",17
25228,樂章集,"Zhu, Zumou",12
25229,飛龍全傳,"Wu, Xuan, 18th cent.",6
2523,The Memoirs of Victor Hugo,"Hugo, Victor",86
25230,The Return of Blue Pete,"Allan, Luke",7
25231,遊仙窟,"Zhang, Zhuo",1
25232,"The Political History of England - Vol. X.
The History of England from the Accession of George III
to the close of Pitt's first Administration","Poole, Reginald Lane",4
25233,"Elämän taistelusta
Näytelmä viidessä näytöksessä","Berndtson, Fredrik",2
25234,Cum Grano Salis,"Garrett, Randall",51
25235,"A Dialogue Between Dean Swift and Tho. Prior, Esq.
In the Isles of St. Patrick's Church, Dublin, On that
Memorable Day, October 9th, 1753",Anonymous,2
25236,筠州黃檗山斷際禪師傳法心要,Huangbo,9
25237,快士傳,"Wuseshizhuren, ju ren 1738",3
25238,A batalha de Toro,"Barata, António Francisco",16
25239,Homenagem ao Marquez De Pombal 1782-1882,"Azevedo, Maximiliano de",5
2524,My Lady Ludlow,"Gaskell, Elizabeth Cleghorn",67
25240,"As theocracias litterarias
Relance sobre o estado actual da litteratura portugueza","Braga, Teófilo",8
25241,"Surpreza
Entre-acto original","Mascarenhas, Miguel J. T.",2
25242,野草,"Lu, Xun",17
25243,海遊記,"Wugenzi, active 1573",5
25244,Aviation in Peace and War,"Sykes, Frederick Hugh, Sir",13
25245,子不語,"Yuan, Mei",20
25246,琵琶記,"Chen, Jiru",26
25247,李義山詩集,"Li, Shangyin",17
25248,平妖傳,"Luo, Guanzhong",4
25249,近思錄,"Zhu, Xi",11
2525,"John Ingerfield, and Other Stories","Jerome, Jerome K. (Jerome Klapka)",29
25250,合錦回文傳,Tiehuashanren,9
25251,八段錦,Xingshijushi,17
25252,貞觀政要,"Wu, Jing",5
25253,杜陽雜編,"Su, E, jin shi 886",4
25254,Notes on Islam,"Hussain, Khaja Muhammad",51
25255,"Segunda parte de la crónica del Perú, que trata del señorio de los Incas Yupanquis y de sus grandes hechos y gobernacion","Cieza de León, Pedro de",42
25256,"Traditions of Lancashire, Volume 2","Roby, John",11
25257,"Op den Tarn
De Aarde en haar Volken, 1909","Mendell, M.",3
25258,"Formosa, de eerste kolonie van Japan
De Aarde en haar Volken, 1909","Kann, Réginald",6
25259,公墓,"Mu, Shiying",6
2526,The Yoga Sutras of Patanjali: The Book of the Spiritual Man,"Johnston, Charles",447
25260,豐收,"Ye, Zi",10
25261,"History of the English People, Volume VII
The Revolution, 1683-1760; Modern England, 1760-1767","Green, John Richard",11
25262,日知錄,"Gu, Yanwu",16
25263,周禮,"Zhou, Gong",6
25264,Newfoundland and the Jingoes: An Appeal to England's Honor,"Fretwell, John",1
25265,Il cristianesimo e la religione di domani,"Murri, Romolo",9
25266,"Bell's Cathedrals: The Cathedral Church of Saint Paul
An Account of the Old and New Buildings with a Short Historical Sketch","Dimock, Arthur",28
25267,Astronomy for Amateurs,"Welby, Frances A. (Frances Alice)",263
25268,Child-life in Art,"Hurll, Estelle M. (Estelle May)",108
25269,Elements of Plumbing,"Dibble, Samuel Edward",128
2527,The Sorrows of Young Werther,"Boylan, R. Dillon",827
25270,Hunters Out of Space,"Kelleam, Joseph Everidge",28
25271,朝花夕拾,"Lu, Xun",23
25272,The Varmint,"Gruger, Frederic Rodrigo",19
25273,天工開物,"Song, Yingxing",23
25274,Rollo at Work,"Abbott, Jacob",31
25275,"Margaret of Anjou
Makers of History","Abbott, Jacob",34
25276,Cours familier de Littérature - Volume 03,"Lamartine, Alphonse de",8
25277,The Right of American Slavery,"Hoit, T. W. (True Worthy)",9
25278,Amateur Gardencraft: A Book for the Home-Maker and Garden Lover,"Rexford, Eben E. (Eben Eugene)",28
25279,錦香亭,"Su'anzhuren, 18th cent.",5
2528,The Women of the French Salons,"Mason, Amelia Gere",37
25280,大唐新語,"Liu, Su, active 806-820",12
25281,"Briefless Ballads and Legal Lyrics
Second Series","Williams, James",14
25282,The Jewish State,"Herzl, Theodor",630
25283,Explorers of the Dawn,"Morley, Christopher",16
25284,五鳳吟,"Yunyangchichidaoren, 17th/18th cent.",9
25285,Dal cellulare a Finalborgo,"Valera, Paolo",9
25286,歡喜冤家,Xihuyuyinzhuren,102
25287,續世說,"Gong, Pingzhong, 11th cent.",7
25288,山海經,Anonymous,122
25289,滄浪詩話,"Yan, Yu, 12th cent.",10
2529,The Analysis of Mind,"Russell, Bertrand",976
25290,Line and Form (1900),"Crane, Walter",359
25291,"Theism or Atheism
The Great Alternative","Cohen, Chapman",12
25292,In Nesting Time,"Miller, Olive Thorne",11
25293,The Kirk on Rutgers Farm,"Stone, Pauline",5
25294,Chats on Household Curios,"Burgess, Fred. W. (Frederick William)",40
25295,"Pharaoh's Broker
Being the Very Remarkable Experiences in Another World of Isidor Werner","Douglass, Ellsworth",24
25296,"Dominica
De Aarde en haar Volken, 1904","Kol, H. van",0
25297,狂人日記,"Lu, Xun",13
25298,郁離子,"Liu, Ji",8
25299,Wood Magic: A Fable,"Jefferies, Richard",14
253,The Universal Copyright Convention (1988),Coalition for Networked Information,1
2530,"The Malay Archipelago, Volume 1
The Land of the Orang-utan and the Bird of Paradise; A Narrative of Travel, with Studies of Man and Nature","Wallace, Alfred Russel",206
25300,"The Causes of the Rebellion in Ireland Disclosed
In an Address to the People of England, in Which It Is Proved by Incontrovertible Facts, That the System for Some Years Pursued in That Country, Has Driven It into Its Present Dreadful Situation",Anonymous,9
25301,The Adventures of Danny Meadow Mouse,"Cady, Harrison",68
25302,"Jack
1877","Sherwood, Mary Neal",16
25303,"The Bad Boy At Home
And His Experiences In Trying To Become An Editor - 1885","Victor, Metta Victoria Fuller",16
25304,"The Shadow On The Dial, and Other Essays
1909","Howes, S. O. (Silas Orrin)",38
25305,"Memoirs Of Fanny Hill
A New and Genuine Edition from the Original Text (London, 1749)","Cleland, John",2133
25306,A Dominie in Doubt,"Neill, Alexander Sutherland",10
25307,Drolls From Shadowland,"Pearce, J. H. (Joseph Henry)",4
25308,Eugenics and Other Evils,"Chesterton, G. K. (Gilbert Keith)",160
25309,Child's Story of the Bible,"Lathbury, Mary A. (Mary Artemisia)",39
2531,An Accursed Race,"Gaskell, Elizabeth Cleghorn",44
25310,"Histoire Médicale de l'Armée d'Orient
Volume 1","Desgenettes, R. (René)",11
25311,El la vivo de esperantistoj,"Stankiević, V.",14
25312,Nabuco,"Fontana, Ferdinando",13
25313,Um conto portuguez: episodio da guerra civil: a Maria da Fonte,"Mascarenhas, Miguel J. T.",6
25314,荀子集解,"Wang, Xianqian",6
25315,續子不語,"Yuan, Mei",6
25316,"Frank Merriwell's Son
A Chip Off the Old Block","Standish, Burt L.",7
25317,"La Argentina
La conquista del Rio de La Plata. Poema histórico","Angelis, Pedro de",65
25318,"Studi intorno alla storia della Lombardia
Full title: Studi intorno alla storia della Lombardia negli
ultimi trent'anni e delle cagioni del difetto d'energia
dei lombardi","Belgioioso, Cristina",15
25319,De Ongelikte Beer,"Gogh-Kaulbach, Anna van",13
2532,The Half-Brothers,"Gaskell, Elizabeth Cleghorn",43
25320,Paternidad,"Theuriet, André",12
25321,蘇洵集,"Xu, Ren Tu",10
25322,Fables in Slang,"Newman, Clyde J.",30
25323,狐狸緣全傳,"Zuiyueshanren, active 1804-1876",2
25324,玉台新詠,"Xu, Ling",11
25325,"The International Monthly, Volume 3, No. 1, April, 1851",Various,9
25326,"Lives of the Most Eminent Painters Sculptors and Architects, Vol. 01 (of 10)
Cimabue to Agnolo Gaddi","De Vere, Gaston du C.",229
25327,兒女英雄傳,"Wenkang, active 1842-1851",13
25328,豆棚閒話,Ainajushi,108
25329,春秋配,Unknown,4
2533,Round the Sofa,"Gaskell, Elizabeth Cleghorn",35
25330,"A Casa dos Fantasmas - Volume I
Episodio do Tempo dos Francezes","Silva, Luiz Augusto Rebello da",27
25331,Carinus: Historiallinen novelli,"Jókai, Mór",0
25332,阿Ｑ正傳,"Lu, Xun",39
25333,The Great K. & A. Robbery,"Ford, Paul Leicester",7
25334,Deerfoot in The Mountains,"Ellis, Edward Sylvester",19
25335,"Robert Burns
Vol. I., La Vie.","Angellier, Auguste",5
25336,"A Traviata
Operetta buffa em 1 acto em verso","Leroy, Nicolau T.",2
25337,Genuine Mediumship or The Invisible Powers,"Atkinson, William Walker",48
25338,The Idea of God in Early Religions,"Jevons, F. B. (Frank Byron)",7
25339,Atheism Among the People,"Le Baron, Francis",23
2534,Eugene Pickering,"James, Henry",10
25340,The Works of Lord Byron. Vol. 2,"Coleridge, Ernest Hartley",116
25341,"The 28th: A Record of War Service in the Australian Imperial Force, 1915-19, Vol. I
Egypt, Gallipoli, Lemnos Island, Sinai Peninsula","Collett, Herbert Brayley",108
25342,"The Incomparable 29th and the ""River Clyde""","Davidson, George",13
25343,"Onderweg in Tunis
De Aarde en haar Volken, 1909","Chantre, B., Madame",2
25344,The Scarlet Letter,"Ipsen, Ludvig Sandöe",414
25345,The Goose Man,"Porterfield, Allen Wilson",7
25346,南腔北調集,"Lu, Xun",20
25347,貞觀政要,"Wu, Jing",7
25348,雙鳳奇緣,Xueqiaozhuren,3
25349,東周列國志,"Feng, Menglong",30
2535,Openings in the Old Trail,"Harte, Bret",14
25350,蕩寇志,"Yu, Wanchun",7
25351,"Xerxes
Makers of History","Abbott, Jacob",43
25352,長恨歌,"Bai, Juyi",46
25353,The Ordinance of Covenanting,"Cunningham, John",5
25354,"Assimilative Memory
or, How to Attend and Never Forget","Loisette, A. (Alphonse)",28
25355,Rollo in Geneva,"Abbott, Jacob",8
25356,Aunt Madge's Story,"May, Sophie",7
25357,A Hundred Fables of La Fontaine,"Billinghurst, Percy J.",121
25358,Bert Lloyd's Boyhood: A Story from Nova Scotia,"Oxley, J. Macdonald (James Macdonald)",9
25359,"Boys and Girls Bookshelf; a Practical Plan of Character Building, Volume I (of 17)
Fun and Thought for Little Folk","Wade, Herbert T. (Herbert Treadwell)",162
2536,Amphitryon,Molière,31
25360,孟子字義疏證,"Dai, Zhen",11
25361,"Punch, or the London Charivari, Volume 93, August 13, 1887",Various,6
25362,搜神記,"Gan, Bao, active 317-322",31
25363,"Half Hours in Bible Lands, Volume 2
Patriarchs, Kings, and Kingdoms","Headley, P. C. (Phineas Camp)",14
25364,Le Japon en 1866,"Montblanc, Charles, comte de",5
25365,顔氏家訓,"Yan, Zhitui",4
25366,慎子,"Shen, Dao",7
25367,漱玉詞,"Li, Qingzhao",11
25368,西京雜記,"Ge, Hong",7
25369,金石緣,Jingtianzhuren,13
2537,The Pocket R.L.S.: Being Favourite Passages from the Works of Stevenson,"Stevenson, Robert Louis",8
25370,"Le Tour du Monde; Ava
Journal des voyages et des voyageurs; 2. sem. 1860","Charton, Édouard",4
25371,"Northern Travel: Summer and Winter Pictures of Sweden, Denmark and Lapland","Taylor, Bayard",18
25372,"The Idler Magazine, Volume III., July 1893
An Illustrated Monthly",Various,21
25373,Woodward's Graperies and Horticultural Buildings,"Woodward, F. W. (Francis W.)",18
25374,孔叢子,"Kong, Fu",12
25375,諧鐸,"Shen, Qifeng",9
25376,三俠五義,"Shi, Yukun, 19th cent.",9
25377,鏡花緣,"Li, Ruzhen",13
25378,"Les Contemporains, 3ème Série
Études et Portraits Littéraires","Lemaître, Jules",8
25379,文明小史,"Li, Boyuan",7
2538,Poems and Tales from Romania,"Hart, Michael",10
25380,閒情偶寄,"Li, Yu",9
25381,幽夢影,"Zhang, Chao",3
25382,"Facecies et motz subtilz, d'aucuns excellens esprits et tresnobles seigneurs","Domenichi, Lodovico",9
25383,"Boy Life
Stories and Readings Selected From The Works of William Dean Howells","Howells, William Dean",5
25384,"Ben's Nugget; Or, A Boy's Search For Fortune","Alger, Horatio",19
25385,春秋繁露,"Dong, Zhongshu, 2nd cent. B.C.",16
25386,La lasta Usonano,"Wendell, Lehman",15
25387,Mathematical Essays and Recreations,"Schubert, Hermann",63
25388,The Herapath Property,"Fletcher, J. S. (Joseph Smith)",19
25389,Right Use of Lime in Soil Improvement,"Agee, Alva",13
2539,"The Malay Archipelago, Volume 2
The Land of the Orang-utan and the Bird of Paradise; A Narrative of Travel, with Studies of Man and Nature","Wallace, Alfred Russel",93
25390,Tabitha at Ivy Hall,"MacArthur, Ruth Brown",13
25391,甌北詩話,"Zhao, Yi",8
25392,西湖二集,"Zhou, Qingyuan, 16th/17th cent.",8
25393,施公案,Anonymous,32
25394,"Le Tour du Monde; Perse
Journal des voyages et des voyageurs; 2. sem. 1860",Various,11
25395,The Ministry of the Spirit,"Gordon, A. J. (Adoniram Judson)",39
25396,Dotty Dimple At Home,"May, Sophie",11
25397,論衡,"Wang, Chong",12
25398,"The Little French Lawyer
A Comedy","Fletcher, John",11
25399,石點頭,Tianranchisou,9
254,"The Second Story of Meno
A Continuation of Socrates' Dialogue with Meno in Which the Boy Proves Root 2 is Irrational",Unknown,12
2540,Father and Son: A Study of Two Temperaments,"Gosse, Edmund",39
25400,Colleges in America,"Barker, John Marshall",3
25401,陶庵夢憶,"Zhang, Dai",7
25402,九命奇冤,"Wu, Jianren",9
25403,Souvenirs et correspondance tirés des papiers de Mme Récamier (1/2),"Lenormant, Amélie Cyvoct",5
25404,The Lost Child,"Kingsley, Henry",4
25405,"Honey-Bee
1911","Lundborg, Florence",27
25406,Marguerite,"May, J. Lewis (James Lewis)",6
25407,"The Merrie Tales of Jacques Tournebroche
And Child Life in Town and Country","Allinson, A. R. (Alfred Richard)",9
25408,"Child Life In Town And Country
1909","Allinson, A. R. (Alfred Richard)",17
25409,"The Story Of The Duchess Of Cicogne And Of Monsieur De Boulingrin
1920","Stewart, D. B.",2
2541,Character,"Smiles, Samuel",77
25410,"The Miracle Of The Great St. Nicolas
1920","Miall, Bernard",4
25411,"The Seven Wives Of Bluebeard
1920","Stewart, D. B.",20
25412,Addresses on the Revised Version of Holy Scripture,"Ellicott, C. J. (Charles John)",5
25413,Blue Ridge Country,"Thomas, Jean",26
25414,列仙傳,"Liu, Xiang",10
25415,"Charlie Scott
or, There's Time Enough",Unknown,4
25416,"The Abenaki Indians
Their Treaties of 1713 & 1717, and a Vocabulary","Kidder, Frederic",17
25417,李賀詩選,"Li, He",20
25418,The Baby's Opera,"Crane, Walter",55
25419,Polly and Eleanor,"Roy, Lillian Elizabeth",22
2542,A Doll's House : a play,"Ibsen, Henrik",2668
25420,The Early History of the Airplane,"Wright, Wilbur",131
25421,圍爐夜話,"Wang, Yongbin",14
25422,玉樓春,Baiyundaoren,25
25423,狂人日記,"Lu, Xun",101
25424,In the Mayor's Parlour,"Fletcher, J. S. (Joseph Smith)",38
25425,"Vrouwenbelangen
Drie vraagstukken van actueelen aard","Jacobs, Aletta H. (Aletta Henriette)",2
25426,"Broad Grins
Comprising, With New Additional Tales in Verse, Those
Formerly Publish'd Under the Title ""My Night-Gown and
Slippers.""","Colman, George",3
25427,"Careless Kate
A Story for Little Folks","Optic, Oliver",3
25428,Anecdotes of Animals,"Billinghurst, Percy J.",26
25429,The Peril Finders,"Piffard, Harold",19
2543,Polyeucte,"Constable, Thomas",49
25430,The Innocents: A Story for Lovers,"Lewis, Sinclair",37
25431,歸田錄,"Ouyang, Xiu",8
25432,The Baby's Bouquet: A Fresh Bunch of Rhymes and Tunes,"Evans, Edmund",146
25433,The Baby's Own Aesop,"Crane, Walter",76
25434,"Le Tour du Monde; Cuba
Journal des voyages et des voyageurs; 2. sem. 1860","Charton, Édouard",40
25435,"Le Tour du Monde; Dauphiné
Journal des voyages et des voyageurs; 2. sem. 1860","Charton, Édouard",7
25436,"Uma scena conjugal
Comedia—lever de rideau","Couceiro, Luís",3
25437,"D. Joanna de Portugal (A Princesa Santa)
Esboço Biographico","Gomes, João Augusto Marques",8
25438,The Airlords of Han,"Nowlan, Philip Francis",85
25439,Looking Backward: 2000-1887,"Bellamy, Edward",50
2544,From Sand Hill to Pine,"Harte, Bret",16
25440,An Undivided Union,"Stratemeyer, Edward",9
25441,The Reckoning,"Chambers, Robert W. (Robert William)",20
25442,"Aunt Friendly's Picture Book.
Containing Thirty-six Pages of Pictures Printed in Colours by Kronheim","Kronheim, Joseph Martin",51
25443,Arran del Cingle,"Morató, Joseph",2
25444,"Dolly and I
A Story for Little Folks","Optic, Oliver",7
25445,"Eno ja sisarenpoika
Kertomus nuorille ystävilleni","Hoffmann, Franz",0
25446,Fernley House,"Richards, Laura Elizabeth Howe",6
25447,Mysticism and Logic and Other Essays,"Russell, Bertrand",694
25448,Peggy,"Richards, Laura Elizabeth Howe",6
25449,The Young Castellan: A Tale of the English Civil War,"Fenn, George Manville",35
2545,"When God Laughs, and Other Stories","London, Jack",53
25450,"The Rogue Elephant
The Boys' Big Game Series","Arting, Fred J.",14
25451,The Sleeping Beauty,"Rackham, Arthur",80
25452,The Kangaroo Marines,"Campbell, R. W.",46
25453,How the Fairy Violet Lost and Won Her Wings,"Ker, Marianne L. B.",3
25454,"Introduction of the Locomotive Safety Truck
Contributions from the Museum of History and Technology: Paper 24","White, John H.",23
25455,"The Song of the Flag
A National Ode","Mackay, Eric",2
25456,Princess Polly At Play,"Brooks, Amy",29
25457,Manhood of Humanity.,"Korzybski, Alfred",163
25458,"Surprising Stories about the Mouse and Her Sons, and the Funny Pigs.
With Laughable Colored Engravings",Unknown,9
25459,"The Cities of Refuge: or, The Name of Jesus
A Sunday book for the young","Macduff, John R. (John Ross)",10
2546,"Hopalong Cassidy's Rustler Round-Up; Or, Bar-20","Mulford, Clarence Edward",63
25460,詩品,"Zhong, Rong, active 502-519",4
25461,Bo-Peep Story Books,"Chatelain, Clara de",25
25462,Little Folks' Handy Book,"Beard, Lina",10
25463,The Day of Judgment,"Hocking, Joseph",5
